=== 2019 RACK RAID EXTRACTION AUDIT CHECKLIST ===

--- LEG 1 ---
Pos 21 | Time: 00:55:10 | Kirsty Smith (Rhondda Valley A)
Pos 22 | Time: 00:55:19 | Fern Powell Caerleon B (Pontypridd B)
Pos 23 | Time: 00:55:30 | Jo Rice (Caldicot A)
Pos 24 | Time: 00:56:13 | Lucy Atkin-Smith Parc Bryn Bach B (Caerleon B)
Pos 25 | Time: 00:57:30 | Karen Lewis (Caerphilly B)
Pos 26 | Time: 00:58:38 | Paul Jones (Aberdare Valley A)
Pos 27 | Time: 01:00:00 | Sian Johnson Islwyn B (Pont-y-pwl & District B)
Pos 28 | Time: 01:00:01 | Sarah Hirons (Pont-y-pwl & District B)
Total Runners Extracted for Leg 12: 28

--- LEG 13 ---
Pos 01 | Time: 00:36:07 | Craig Thomas (Fairwater)
Pos 02 | Time: 00:38:02 | Jake Smith (Pont-y-pwl & District A)
Pos 03 | Time: 00:38:18 | Patrick Hoare (Lliswerry B)
Pos 04 | Time: 00:38:30 | Gareth Taylor (Brackla A)
Pos 05 | Time: 00:38:43 | Shane Roberts (Fairwater A)
Pos 06 | Time: 00:38:58 | Gareth Davies (Pont-y-pwl & District B)
Pos 07 | Time: 00:39:42 | Jane Horler (Chepstow A)
Pos 08 | Time: 00:39:52 | HannahHopkinson (Torfaen A)
Pos 09 | Time: 00:40:07 | Susannah Bulpin (San Domenico A)
Pos 10 | Time: 00:40:19 | Ryan Minard (Pontypridd A)
Pos 11 | Time: 00:40:55 | Jade Wakley (Caerleon A)
Pos 12 | Time: 00:41:16 | Samantha Toop (Lliswerry A)
Pos 13 | Time: 00:41:27 | Jonathan Furminger (Pegasus A)
Pos 14 | Time: 00:43:19 | Dave Wherry (Caldicot A)
Pos 15 | Time: 00:43:48 | Tony Lewis Parc Bryn Bach A (Independent A)
Pos 16 | Time: 00:44:29 | Marina Wright (Spirit of Monmouth A)
Pos 17 | Time: 00:44:41 | Helen Duffield (Chepstow B)
Pos 18 | Time: 00:44:57 | Julie Scholey (Les Croupiers A)
Pos 19 | Time: 00:47:13 | Karen Payne (Caerleon B)
Pos 20 | Time: 00:47:30 | Emma Loyns (Ogmore Phoenix A)
Pos 21 | Time: 00:47:33 | Katie Burden (Caerphilly B)
Pos 22 | Time: 00:48:03 | Sian Roach (Caerphilly A)
Pos 23 | Time: 00:48:36 | Clive Denton (Rhondda Valley A)
Pos 24 | Time: 00:48:53 | Liz Carpenter Parc Bryn Bach B www.facebook.com/FairwaterRunnersRackRaid (Independent B)
Pos 25 | Time: 00:49:00 | Jodi Pontin (Islwyn B)
Pos 26 | Time: 00:49:01 | Emma Smith (Aberdare Valley A)
Pos 27 | Time: 00:49:02 | Stella Symons (Fairwater B)
Pos 28 | Time: 00:49:03 | Nicola Allford (Griffithstown A)
Pos 29 | Time: 11:00:49 | Chepstow A (Chepstow A)
Pos 30 | Time: 11:10:24 | Torfaen A (Torfaen A)
Pos 31 | Time: 11:11:12 | Lliswerry A (Lliswerry A)
Pos 32 | Time: 11:40:29 | Les Croupiers (Les Croupiers A)
Pos 33 | Time: 11:55:48 | Caerphilly A (Caerphilly A)
Pos 34 | Time: 12:00:49 | Aberdare Valley (Aberdare Valley A)
Pos 35 | Time: 12:07:33 | Spirit of (Spirit of Monmouth A)
Pos 36 | Time: 12:07:44 | Chepstow B (Chepstow B)
Pos 37 | Time: 12:11:04 | Pont-y-pwl & (Pont-y-pwl & District A)
Pos 38 | Time: 12:11:54 | Islwyn A (Islwyn A)
Pos 39 | Time: 12:19:27 | San Domenico (San Domenico A)
Pos 40 | Time: 12:27:45 | Parc Bryn Bach A (Independent A)
Pos 41 | Time: 12:34:04 | Fairwater Cwmbran (Fairwater A)
Pos 42 | Time: 12:36:44 | Ogmore Phoenix (Ogmore Phoenix A)
Pos 43 | Time: 12:38:51 | Caldicot A (Caldicot A)
Pos 44 | Time: 12:44:37 | Caerleon A (Caerleon A)
Pos 45 | Time: 12:49:38 | Lliswerry B (Lliswerry B)
Pos 46 | Time: 12:51:49 | Griffithstown A (Griffithstown A)
Pos 47 | Time: 13:25:39 | Rhondda Valley (Rhondda Valley A)
Pos 48 | Time: 13:34:23 | Brackla A (Brackla A)
Pos 49 | Time: 13:46:25 | Islwyn B (Islwyn B)
Pos 50 | Time: 13:57:36 | Pontypridd A (Pontypridd A)
Pos 51 | Time: 14:01:07 | Pegasus A (Pegasus A)
Pos 52 | Time: 14:14:05 | Caerleon B (Caerleon B)
Pos 53 | Time: 14:15:57 | Caerphilly B (Caerphilly B)
Pos 54 | Time: 14:21:02 | Pont-y-pwl & (Pont-y-pwl & District B)
Pos 55 | Time: 14:28:13 | Parc Bryn Bach B (Independent B)
Pos 56 | Time: 14:37:40 | Fairwater Cwmbran (Fairwater B)
Total Runners Extracted for Leg 13: 56

