=== 2022 RACK RAID EXTRACTION AUDIT CHECKLIST ===

--- LEG 1 ---
Pos 13 | Time: 00:44:08 | Chris Collin (Ogmore B)
Pos 14 | Time: 00:45:06 | Karen Southgate (Pont-y-pwl B)
Pos 15 | Time: 00:45:51 | Claire Bruce (Les Croupiers A)
Pos 16 | Time: 00:46:47 | Anthony Lewis Parc Bryn Bach A (Independent A)
Pos 17 | Time: 00:47:16 | Rachel Waters (Monmouth A)
Pos 18 | Time: 00:47:49 | Lyndsey Reddy (Aberdare A)
Pos 19 | Time: 00:48:01 | Tim Davies (Pontypridd A)
Pos 20 | Time: 00:48:13 | Kaylea Palkowski (Caerphilly B)
Pos 21 | Time: 00:49:00 | Kevin Howells (Caerleon B)
Pos 22 | Time: 00:49:01 | Nick Ramsden (Caldicot A)
Pos 23 | Time: 00:49:02 | Rebecca Davies (Rhondda A)
Pos 24 | Time: 00:49:03 | Nikki Hancox (Griffithstown B)
Pos 25 | Time: 00:49:04 | Nicola Cox (Islwyn B)
Pos 26 | Time: 00:49:05 | Nyree Temby (Fairwater B)
Pos 27 | Time: 00:49:06 | Nigel Hammersley (Pegasus A)
Pos 28 | Time: 00:49:07 | Melanie Hall (Brackla A)
Pos 29 | Time: 11:07:07 | Lliswerry A (Lliswerry A)
Pos 30 | Time: 11:15:31 | Chepstow A (Chepstow A)
Pos 31 | Time: 11:47:08 | Griffithstown A (Griffithstown A)
Pos 32 | Time: 11:59:41 | Caerphilly A (Caerphilly A)
Pos 33 | Time: 12:06:23 | Pont-y-pwl A (Pont-y-pwl A)
Pos 34 | Time: 12:20:27 | Ogmore A (Ogmore A)
Pos 35 | Time: 12:33:40 | Caerleon A (Caerleon A)
Pos 36 | Time: 12:52:32 | Fairwater A (Fairwater A)
Pos 37 | Time: 12:52:40 | Chepstow B (Chepstow B)
Pos 38 | Time: 12:53:00 | Islwyn A (Islwyn A)
Pos 39 | Time: 12:55:08 | Aberdare A (Aberdare A)
Pos 40 | Time: 12:57:55 | Parc Bryn Bach A (Independent A)
Pos 41 | Time: 13:09:29 | San Domenico (San Domenico A)
Pos 42 | Time: 13:19:37 | Lliswerry B (Lliswerry B)
Pos 43 | Time: 13:27:20 | Caldicot A (Caldicot A)
Pos 44 | Time: 13:30:52 | Pont-y-pwl B (Pont-y-pwl B)
Pos 45 | Time: 13:32:15 | Pontypridd A (Pontypridd A)
Pos 46 | Time: 13:47:33 | Islwyn B (Islwyn B)
Pos 47 | Time: 13:49:19 | Brackla A (Brackla A)
Pos 48 | Time: 13:56:52 | Monmouth A (Monmouth A)
Pos 49 | Time: 13:59:12 | Caerphilly B (Caerphilly B)
Pos 50 | Time: 14:08:09 | Les Croupiers (Les Croupiers A)
Pos 51 | Time: 14:12:29 | Griffithstown B (Griffithstown B)
Pos 52 | Time: 14:30:02 | Rhondda A (Rhondda A)
Pos 53 | Time: 14:37:30 | Ogmore B (Ogmore B)
Pos 54 | Time: 14:37:33 | Fairwater B (Fairwater B)
Pos 55 | Time: 14:40:09 | Caerleon B (Caerleon B)
Pos 56 | Time: 14:53:27 | Pegasus A (Pegasus A)
Total Runners Extracted for Leg 13: 56

